   0.0000000000000000        0.0000000000000000     
   1.6666666666666666E-002   7.1154250150964951E-002
   5.0000000000000003E-002  0.20250447913159947     
   8.3333333333333343E-002  0.32317313488266092     
  0.11666666666666667       0.43342135254768027     
  0.14999999999999999       0.53349666081885061     
  0.18333333333333335       0.62363367655509039     
  0.21666666666666667       0.70405382637802905     
  0.25000000000000000       0.77496433846388479     
  0.28333333333333333       0.83655671472909165     
  0.31666666666666665       0.88900486806122325     
  0.34999999999999998       0.93246308781887666     
  0.38333333333333330       0.96706397743129335     
  0.41666666666666669       0.99291648937027865     
  0.45000000000000001        1.0101041644215647     
  0.48333333333333334        1.0186836637663339     
  0.51666666666666661        1.0186836637663339     
  0.55000000000000004        1.0101041644215645     
  0.58333333333333326       0.99291648937027821     
  0.61666666666666670       0.96706397743129269     
  0.64999999999999991       0.93246308781887599     
  0.68333333333333335       0.88900486806122259     
  0.71666666666666656       0.83655671472909099     
  0.75000000000000000       0.77496433846388380     
  0.78333333333333333       0.70405382637802794     
  0.81666666666666665       0.62363367655508928     
  0.85000000000000009       0.53349666081884939     
  0.88333333333333330       0.43342135254767955     
  0.91666666666666674       0.32317313488265997     
  0.94999999999999996       0.20250447913159925     
  0.98333333333333339        7.1154250150964590E-002
   1.0000000000000000        0.0000000000000000     
